id_str,favorite_count,retweet_count,text
1717,680801747103793152,2367,813,Great picture here. Dog on the right panicked &amp; forgot about his tongue. Middle green dog must've fainted. All 10/10 https://t.co/31npKUAox0
1718,678255464182861824,1572,358,This is Jessifer. She is a Bismoth Teriyaki. Flowers being attacked by hurricanes on bandana (rad). 9/10 stellar pup https://t.co/nZhmRwZzWv
1719,680836378243002368,3442,1309,This is Ellie. She's secretly ferocious. 12/10 very deadly pupper https://t.co/BF4BW8LUgb
1720,677662372920729600,1924,939,"In honor of the new Star Wars movie. Here's Yoda pug. 12/10 pet really well, would I https://t.co/pvjdRn00XH"
1721,679828447187857408,35970,13886,Everybody look at this beautiful pupper 13/10 https://t.co/hyAC5Hq9GC
1722,680130881361686528,2272,935,This is Reggie. His Santa hat is a little big. 10/10 he's still having fun https://t.co/w0dcGXq7qK
1723,678424312106393600,5405,2504,This is Crystal. She's a shitty fireman. No sense of urgency. People could be dying Crystal. 2/10 just irresponsible https://t.co/rtMtjSl9pz
1724,679111216690831360,5896,2546,This is officially the greatest yawn of all time. 12/10 https://t.co/4R0Cc0sLVE
1725,677328882937298944,3584,1476,This is Derek. All the dogs adore Derek. He's a great guy. 10/10 really solid pup https://t.co/KgcsGNb61s
1726,677335745548390400,2989,1745,Downright inspiring 12/10 https://t.co/vSLtYBWHcQ
1727,679862121895714816,2438,614,"""Dammit hooman I'm jus trynna lik the fler"" 11/10 https://t.co/eRZRI8OTj7"
1728,677700003327029248,3337,1418,This is Ralph. He's an interpretive dancer. 10/10 https://t.co/zoDdPyPFsa
1729,678708137298427904,5525,2391,Here we are witnessing a wild field pupper. Lost his wallet in there. Rather unfortunate. 10/10 good luck pup https://t.co/sZy9Co74Bw
1730,679503373272485888,3141,1450,This is Dwight. He's a pointy pupper. Very docile. Attracts marshmallows. Hurts to pet but definitely worth it 8/10 https://t.co/jjW7zTxY9Z
1731,680206703334408192,2816,1155,I hope everyone enjoys this picture as much as I do. This is Toby. 12/10 https://t.co/vHnu1g9EJm
1732,678389028614488064,1847,418,"This is Bella. She just learned that her final grade in chem was a 92.49 
poor pupper 11/10 https://t.co/auOoKuoveM"
1733,680191257256136704,2127,497,Here's a sleepy Christmas pupper 11/10 https://t.co/KXg0f8GNQ9
1734,679132435750195200,2940,1142,This is Louis. He's a river dancer. His friends think it's badass. All are very supportive. 10/10 for Louis https://t.co/qoIvjKMY58
1735,678446151570427904,3947,1520,Touching scene here. Really stirs up the emotions. The bond between father &amp; son. So beautiful. 10/10 for both pups https://t.co/AJWJHov5gx
1736,679511351870550016,3338,1251,Say hello to William. He makes fun of others because he's terrified of his own deep-seated insecurities. 7/10 https://t.co/bwuV6FlRxr
1737,678740035362037760,3714,1657,Meet Tango. He's a large dog. Doesn't care much for personal space. Owner isn't very accepting. Tongue slip. 6/10 https://t.co/p2T5kGebxe
1738,680440374763077632,1433,497,Merry Christmas. My gift to you is this tiny unicorn running into a wall in slow motion. 11/10 https://t.co/UKqIAnR3He
1739,677331501395156992,1067,232,Meet Humphrey. He's a Northern Polyp Viagra. One ear works. Face stuck like that. Always surprised. 9/10 petable af https://t.co/FS7eJQM2F4
1740,678278586130948096,11273,5994,Another spooky pupper here. Most definitely floating. No legs. Probably knows some dark magic. 10/10 very spooked https://t.co/JK8MByRzgj
1741,677314812125323264,1614,521,"Meet Tassy &amp; Bee. Tassy is pretty chill, but Bee is convinced the Ruffles are haunted. 10/10 &amp; 11/10 respectively https://t.co/fgORpmTN9C"
1742,678021115718029312,13445,6227,This is Reese. He likes holding hands. 12/10 https://t.co/cbLroGCbmh
1743,677895101218201600,4762,2035,Guys this was terrifying. Really spooked me up. We don't rate ghosts. We rate dogs. Please only send dogs... 9/10 https://t.co/EJImi1udYb
1744,677687604918272000,2456,836,This was Cindy's face when she heard Susan forgot the snacks for after the kid's soccer game. 11/10 https://t.co/gzkuVGRgAD
1745,677228873407442944,3494,1611,Say hello to Chuq. He just wants to fit in. 11/10 https://t.co/hGkMCjZzn4
1746,680959110691590144,4554,1990,This is Ozzie. He was doing fine until he lost traction in those festive socks. Now he's tired. 9/10 still killin it https://t.co/u4FYdIRKnY
1747,677530072887205888,1047,223,Say hello to Axel. He's a Black Chevy Pinot on wheels. 0 to 60 in 5.7 seconds (if downhill). 9/10 I call shotgun https://t.co/DKe9DBnnHE
1748,680583894916304896,3602,1323,This is Penny. Her tennis ball slowly rolled down her cone and into the pool. 8/10 bad things happen to good puppers https://t.co/YNWU7LeFgg
1749,677547928504967168,6837,3605,Not much to say here. I just think everyone needs to see this. 12/10 https://t.co/AGag0hFHpe
1750,680494726643068928,1705,481,Here we have uncovered an entire battalion of holiday puppers. Average of 11.26/10 https://t.co/eNm2S6p9BD
1751,677918531514703872,1323,397,"""Everything looks pretty good in there. Make sure to brush your gums. Been flossing? How's school going?"" Both 10/10 https://t.co/lWL2IMJqLR"
1752,678380236862578688,2404,898,This is Crumpet. He underestimated the snow. Quickly retreating. 10/10 https://t.co/a0Zx5LDFZa
1753,679405845277462528,2351,1193,Crazy unseen footage from Jurassic Park. 10/10 for both dinosaur puppers https://t.co/L8wt2IpwxO
1754,680497766108381184,4203,1899,Meet Percy. He's a Latvian Yuletide Heineken. Refuses to take off sweater. Kinda feisty. 12/10 would keep in pocket https://t.co/QGM5Fcuv7s
1755,680798457301471232,2829,1026,Say hello to Moofasa. He must be a powerful dog. Fenced in for your protection. Just got his ear pierced. 6/10 https://t.co/w6fRfQ3RXD
1756,677557565589463040,2403,1128,Reckless pupper here. Not even looking at road. Absolute menace. No regard for fellow pupper lives. 10/10 still cute https://t.co/96IBkOYB7j
1757,679001094530465792,2790,1208,This is Rascal. He's paddling an imaginary canoe. 11/10 https://t.co/Ajquq6oGSg
1758,678764513869611008,1614,468,"Meet Wilson. He got caught humping the futon. He's like ""dude, help me out here"" 10/10 I'd help Wilson out https://t.co/m6XoclB0qv"
1759,677698403548192768,1211,313,This is Sadie. She got her holidays confused. 9/10 damn it Sadie https://t.co/fm7HxOsuPK
1760,678798276842360832,3418,1146,This is Linda. She fucking hates trees. 7/10 https://t.co/blaY85FIxR
1761,678643457146150912,2026,401,Meet Grizz. He just arrived. Couldn't wait until Christmas. Worried bc he saw the swastikas on the carpet. 10/10 https://t.co/QBGwYrT7rv
1762,678800283649069056,2538,886,Here's a pupper with some mean tan lines. Snazzy sweater though 12/10 https://t.co/DpCSVsl6vu
1763,677269281705472000,1952,696,This is the happiest pupper I've ever seen. 10/10 would trade lives with https://t.co/ep8ATEJwRb
1764,679158373988876288,21076,7949,This is Rubio. He has too much skin. 11/10 https://t.co/NLOHmlENag
1765,678969228704284672,1630,452,Meet Lola. She's a Metamorphic Chartreuse. Plays with her food. Insubordinate and churlish. Exquisite hardwood 11/10 https://t.co/etpBNXwN7f
1766,679854723806179328,2832,1220,This is Bruce. He's a rare pup. Covered in Frosted Flakes. Nifty gold teeth. Overall good dog. 7/10 would pet firmly https://t.co/RtxxACzZ8A
1767,680940246314430464,3188,1046,This is Alice. She's an idiot. 4/10 https://t.co/VQXdwJfkyS
1768,680913438424612864,2385,619,Meet Griswold. He's dapper as hell. Already pumped for next Christmas. 11/10 https://t.co/5NrpNDyFzN
1769,680085611152338944,12725,8920,This is by far the most coordinated series of pictures I was sent. Downright impressive in every way. 12/10 for all https://t.co/etzLo3sdZE
1770,678767140346941440,3480,1340,This is Mia. She makes awful decisions. 8/10 https://t.co/G6TQVgTcZz
1771,679527802031484928,2623,715,This little pupper just arrived. 11/10 would snug https://t.co/DA5aqnSGfB
1772,680145970311643136,3582,1721,Say hello to Kawhi. He was doing fine until his hat fell off. He got it back though. 10/10 deep breaths pupper https://t.co/N5pM6WBx7e
1773,677961670166224896,3371,1659,This is Izzy. She's showing off the dance moves she's been working on. 11/10 I guess hard work pays off https://t.co/4JS92YAxTi
1774,679844490799091712,2347,753,This is Willie. He's floating away and needs your assistance. Please someone help Willie. 10/10 https://t.co/MJqygWqt8X
1775,675740360753160192,1134,332,Here's a pupper licking in slow motion. 12/10 please enjoy https://t.co/AUJi8ujxw9
1776,675145476954566656,2073,869,What an honor. 3 dogs here. Blond one is clearly a gymnast. Other two just confused. Very nifty pups. 9/10 for all https://t.co/YDgstgIDGs
1777,675522403582218240,1013,281,Meet Sammy. He's a Motorola Firefox. Hat under hoodie (must be a half-decent up and coming white rapper) 10/10 https://t.co/rO2zxf0OQ0
1778,676263575653122048,2037,530,All this pupper wanted to do was go skiing. No one told him about the El Niño. Poor pupper. 10/10 maybe next year https://t.co/fTgbq1UBR9
1779,676089483918516224,1279,427,"""Yes hello I'ma just snag this here toasted bagel real quick. carry on."" 9/10 https://t.co/Cuz0Osnekp"
1780,675898130735476736,1574,558,I'm sure you've all seen this pupper. Not prepared at all for the flying disc of terror. 10/10 https://t.co/G0pQiFGM7O
1781,674690135443775488,1112,456,Meet Patrick. He's an exotic pup. Jumps great distances for a dog. Always gets injured when I toss him a ball. 3/10 https://t.co/Unz1uNrOzo
1782,674743008475090944,1353,531,This is Sophie. She just saw a spider. 10/10 don't just stand there Sophie https://t.co/VagYftZccT
1783,675349384339542016,3810,2200,Yea I lied. Here's more. All 13/10 https://t.co/ZQZf2U4xCP
1784,675891555769696256,2072,833,This is Donny. He's summoning the demon monster Babadook. 6/10 Donny please no that won't be a good time for anyone https://t.co/kiW6Knb7Gp
1785,675147105808306176,915,227,When you're presenting a group project and the 4th guy tells the teacher that he did all the work. 10/10 https://t.co/f50mbB4UWS
1786,675047298674663424,1037,311,This is a fluffy albino Bacardi Columbia mix. Excellent at the tweets. 11/10 would hug gently https://t.co/diboDRUuEI
1787,675501075957489664,16722,5669,"I shall call him squishy and he shall be mine, and he shall be my squishy. 13/10 https://t.co/WId5lxNdPH"
1788,676613908052996096,1060,197,This is the saddest/sweetest/best picture I've been sent. 12/10 😢🐶 https://t.co/vQ2Lw1BLBF
1789,674999807681908736,2179,1071,Ok last one of these. I may try to make some myself. Anyway here ya go. 13/10 https://t.co/i9CDd1oEu8
1790,675870721063669760,1588,551,&amp; this is Yoshi. Another world record contender 11/10 (what the hell is happening why are there so many contenders?) https://t.co/QG708dDNH6
1791,676819651066732544,1786,650,Watch out Airbud. This pupper is also good at the sports. 12/10 I'm thinking D1 https://t.co/1HrFdo7M0C
1792,676897532954456064,2207,709,Exotic handheld dog here. Appears unathletic. Feet look deadly. Can be thrown a great distance. 5/10 might pet idk https://t.co/Avq4awulqk
1793,676575501977128960,2525,1096,This pupper is very passionate about Christmas. Wanted to give the tree a hug. So cute. 8/10 https://t.co/NsGyECJuq7
1794,674752233200820224,1422,448,Everyone please just appreciate how perfect these two photos are. 12/10 for both https://t.co/rLf7asnHxO
1795,676101918813499392,2766,1137,Meet Striker. He's ready for Christmas. 11/10 https://t.co/B3xxSLjQSH
1796,674670581682434048,1562,626,Meet Jeb &amp; Bush. Jeb is somehow stuck in that fence and Bush won't stop whispering sweet nothings in his ear. 9/10s https://t.co/NRNExUy9Hm
1797,675111688094527488,935,244,Say hello to Oliver. He thought what was inside the pillow should be outside the pillow. Blurry since birth. 8/10 https://t.co/lFU9W31Fg9
1798,676864501615042560,2058,695,Meet Ash. He's just a head now. Lost his body during the Third Crusade. Still in good spirits. 10/10 would pet well https://t.co/NJj2uP0atK
1799,675517828909424640,1257,451,12/10 stay woke https://t.co/XDiQw4Akiw
1800,675135153782571008,1267,468,This is Steven. He got locked outside. Damn it Steven. 5/10 nice grill tho https://t.co/zf7Sxxjfp3
1801,674767892831932416,1774,756,This pup was carefully tossed to make it look like she's riding that horse. I have no words this is fabulous. 12/10 https://t.co/Bob33W4sfD
1802,675153376133427200,6073,2499,What kind of person sends in a picture without a dog in it? 1/10 just because that's a nice table https://t.co/RDXCfk8hK0
1803,676237365392908288,1183,281,Say hello to Winston. He has no respect for the system. Much rebellion. I think that's a palm tree... nice. 8/10 https://t.co/dOLQddhXLZ
1804,675109292475830272,2716,1100,C'mon guys. We've been over this. We only rate dogs. This is a cow. Please only submit dogs. Thank you...... 9/10 https://t.co/WjcELNEqN2
1805,675372240448454656,1643,501,"The tail alone is 13/10. Great dog, better owner https://t.co/IyAXinfyju"
1806,675497103322386432,3056,1255,Meet Reggie. He's going for the world record. Must concentrate. Focus up pup. 11/10 we all believe in you Reggie https://t.co/h3AWz4AzuC
1807,676975532580409344,2727,1047,This is Cooper. He doesn't know how cheese works. Likes the way it feels on his face. Cheeky tongue slip. 11/10 https://t.co/j1zczS0lI5
1808,676219687039057920,74804,30371,This is Kenneth. He's stuck in a bubble. 10/10 hang in there Kenneth https://t.co/uQt37xlYMJ
1809,675149409102012416,3646,1635,holy shit 12/10 https://t.co/p6O8X93bTQ
1810,676606785097199616,1856,424,*screeches for a sec and then faints* 12/10 https://t.co/N5QL4ySBEx
1811,674781762103414784,1944,1153,Bedazzled pup here. Fashionable af. Super yellow. Looks hella fluffy. Webbed paws for efficient fetching. 8/10 https://t.co/ot8yMUGodj
1812,675849018447167488,919,140,This dog is being demoted to a 9/10 for not wearing a helmet while riding. Gotta stay safe out there. Thank you
1813,675888385639251968,2326,933,Breathtaking scene. A father taking care of his newborn pup. Tugs at the heartstrings. 10/10 restores my faith https://t.co/06oZdehGEa
1814,674739953134403584,1065,375,"""🎶 DO YOU BELIEVE IN LIFE AFTER LOVE 🎶""
11/10 https://t.co/URNs5zFskc"
1815,676533798876651520,1832,542,ITSOFLUFFAYYYYY 12/10 https://t.co/bfw13CnuuZ
1816,676593408224403456,4478,2118,This pupper loves leaves. 11/10 for committed leaf lover https://t.co/APvLqbEhkF
1817,675166823650848768,3479,1542,This is Arnold. He broke his leg saving a handicapped child from a forest fire. True hero. 10/10 inspirational dog https://t.co/bijCeHeX4C
1818,675113801096802304,1893,761,Meet Zuzu. He just graduated college. Astute pupper. Needs 2 leashes to contain him. Wasn't ready for the pic. 10/10 https://t.co/2H5SKmk0k7
1819,675706639471788032,627,93,This is a Sizzlin Menorah spaniel from Brooklyn named Wylie. Lovable eyes. Chiller as hell. 10/10 and I'm out.. poof https://t.co/7E0AiJXPmI
1820,675878199931371520,4086,1367,"Ok, I'll admit this is a pretty adorable bunny hopping towards the ocean but please only send in dogs... 11/10 https://t.co/sfsVCGIipI"
1821,676588346097852416,2270,762,This is Bubbles. He kinda resembles a fish. Always makes eye contact with u no matter what. Sneaky tongue slip. 5/10 https://t.co/Nrhvc5tLFT
1822,674790488185167872,1070,242,ER... MER... GERD 13/10 https://t.co/L1puJISV1a
1823,676440007570247680,1685,647,Hope your Monday isn't too awful. Here's two baseball puppers. 11/10 for each https://t.co/dB0H9hdZai
1824,676948236477857792,2129,847,This is Karl. Karl thinks he's slick. 6/10 sneaky pup https://t.co/Lo4ALwjVh4
1825,675015141583413248,2628,1149,Meet Moe. He's a golden Fetty Woof. Doesn't respect the authorities. Might own a motorhome? 10/10 revolutionary pup https://t.co/JAncIdNp8G
1826,674737130913071104,626,85,Meet Rufio. He is unaware of the pink legless pupper wrapped around him. Might want to get that checked 10/10 &amp; 4/10 https://t.co/KNfLnYPmYh
1827,676215927814406144,1701,563,This is Herm. He just wants to be like the other dogs. Sneaky tongue slip. Super fuzzy. 9/10 would cuddle firmly https://t.co/tg8h9lzCHv
1828,675822767435051008,1484,521,🎶 HELLO FROM THE OTHER SIIIIIIIIDE 🎶 10/10s https://t.co/GK2HJtkdQk
1829,675707330206547968,1926,664,We've got ourselves a battle here. Watch out Reggie. 11/10 https://t.co/ALJvbtcwf0
1830,676603393314578432,1139,375,This is Godzilla pupper. He had a ruff childhood &amp; now deflects that pain outward by terrorizing cities. Tragic 9/10 https://t.co/g1tLGkyaxr
1831,676191832485810176,2231,1007,These two pups just met and have instantly bonded. Spectacular scene. Mesmerizing af. 10/10 and 7/10 for blue dog https://t.co/gwryaJO4tC
1832,675781562965868544,1594,456,Say hello to Buddah. He was Waldo for Halloween. 11/10 https://t.co/DVAqAnb624
1833,675820929667219456,1020,230,Here's a handful of sleepy puppers. All look unaware of their surroundings. Lousy guard dogs. Still cute tho 11/10s https://t.co/lyXX3v5j4s
1834,675003128568291328,1517,452,Meet Laela. She's adorable. Magnificent eyes. But I don't see a seat belt. Insubordinate.. and churlish. Still 12/10 https://t.co/pCGDgLkLo6
1835,676776431406465024,4902,1982,"When someone yells ""cops!"" at a party and you gotta get your drunk friend out of there. 10/10 https://t.co/4rMZi5Ca1k"
1836,676590572941893632,899,119,After some outrage from the crowd. Bubbles is being upgraded to a 7/10. That's as high as I'm going. Thank you
1837,676496375194980352,1488,521,Say hello to Griffin. He's upset because his costume for Halloween didn't arrive until today. 9/10 cheer up pup https://t.co/eoBCjSFajX
1838,676957860086095872,2200,797,10/10 I'd follow this dog into battle no questions asked https://t.co/ngTNXYQF0L
1839,675798442703122432,10008,3326,This is Bernie. He just touched a boob for the first time. 10/10 https://t.co/whQKMygnK6
1840,675534494439489536,1781,403,Seriously guys?! Only send in dogs. I only rate dogs. This is a baby black bear... 11/10 https://t.co/H7kpabTfLj
1841,676617503762681856,2831,942,I promise this wasn't meant to be a cuteness overload account but ermergerd look at this cozy pupper. 13/10 https://t.co/mpQl2rJjDh
1842,676811746707918848,1392,415,Say hello to Penny &amp; Gizmo. They are practicing their caroling. The ambition in the room is tangible. 9/10 for both https://t.co/aqBHjjh5VD
1843,675483430902214656,1797,953,Rare shielded battle dog here. Very happy about abundance of lettuce. Painfully slow fetcher. Still petable. 5/10 https://t.co/C3tlKVq7eO
1844,675006312288268288,954,216,Say hello to Mollie. This pic was taken after she bet all her toys on Ronda Rousey. 10/10 hang in there pupper https://t.co/QMmAqA9VqO
1845,675531475945709568,1155,370,This is Ellie AKA Queen Slayer of the Orbs. Very self-motivated. Great yard. Rad foliage. 10/10 would pet diligently https://t.co/c9jmg3Xtzn
1846,676916996760600576,2925,1776,Super speedy pupper. Does not go gentle into that goodnight. 10/10 https://t.co/uPXBXS1XNb
1847,675845657354215424,2222,857,"This is Pepper. She's not fully comfortable riding her imaginary bike yet. 10/10 don't worry pupper, it gets easier https://t.co/40dj4eTsXG"
1848,676121918416756736,2119,1134,Here we are witnessing a very excited dog. Clearly has no control over neck movements. 8/10 would still pet https://t.co/ICNIjSkrXs
1849,675146535592706048,1148,287,This is Coops. He's yelling at the carpet. Not very productive Coops. 7/10 https://t.co/Uz52oYnHzF
1850,674764817387900928,770,229,These two pups are masters of camouflage. Very dedicated to the craft. Both must've spent decades practicing. 10/10s https://t.co/RBiQ8hPqwr
1851,675334060156301312,2688,1247,Good morning here's a grass pupper. 12/10 https://t.co/2d68FmWGGs
1852,675853064436391936,2626,1259,Here we have an entire platoon of puppers. Total score: 88/80 would pet all at once https://t.co/y93p6FLvVw
1853,675432746517426176,1479,552,Happy Friday. Here's some golden puppers. 12/10 for all https://t.co/wNkqAED6lG
1854,675354435921575936,31637,16286,Everyone needs to watch this. 13/10 https://t.co/Bb3xnpsWBC
1855,676946864479084544,1698,362,This pups goal was to get all four feet as close to each other as possible. Valiant effort 12/10 https://t.co/2mXALbgBTV
1856,676470639084101632,11370,4575,Three generations of pupper. 11/10 for all https://t.co/tAmQYvzrau
1857,674788554665512960,789,203,Say hello to Maggie. She's a Western Septic Downy. Pretends to be Mexican. Great hardwood flooring. 9/10 https://t.co/P3ElQ2wsjb
1858,674754018082705408,1330,431,Just received another perfect photo of dogs and the sunset. 12/10 https://t.co/9YmNcxA2Cc
1859,675489971617296384,1261,577,RT until we find this dog. Clearly a cool dog (front leg relaxed out window). Looks to be a superb driver. 10/10 https://t.co/MnTrKaQ8Wn
1860,676942428000112640,2035,736,Who leaves the last cupcake just sitting there? 9/10 https://t.co/PWMqAoEx2a
1861,676821958043033600,22498,15254,Finally some constructive political change in this country. 11/10 https://t.co/mvQaETHVSb
1862,676098748976615424,2939,1388,Extremely rare pup here. Very religious. Always praying. Too many legs. Not overwhelmingly fluffy. Won't bark. 3/10 https://t.co/REyE5YKVBb
1863,676146341966438400,1875,645,This is Bert. He likes flowers. 10/10 https://t.co/lmQRrNxaQu
1864,674805413498527744,835,344,"When your entire life is crumbling before you and you're trying really hard to hold your shit together.
10/10 https://t.co/vqFkgYPCW8"
1865,674800520222154752,2923,827,This is Tedders. He broke his leg saving babies from the Pompeii eruption. 11/10 where's his Purple Heart? @POTUS https://t.co/cMI2AcLm4B
1866,676430933382295552,1366,337,"Meet Duke. He's an Urban Parmesan. They know he's scared of the green rubber dog. ""Why u do dis?"" thinks Duke. 10/10 https://t.co/3bim9U5Idr"
1867,676582956622721024,1172,268,"Meet Vinnie. He's having fun while being safe. Well not a lot of fun, but definitely safe, and that's important 8/10 https://t.co/vZYtynZZlH"
1868,676949632774234112,1279,388,This is Tyrus. He's a Speckled Centennial Ticonderoga. Terrified of floating red ball. Nifty bandana. 8/10 v petable https://t.co/HqM3YhCaaa
1869,674774481756377088,1083,453,This is Superpup. His head isn't proportional to his body. Has yet to serve any justice. 11/10 maybe one day pupper https://t.co/gxIFgg8ktm
1870,675710890956750848,1842,794,This is Lenny. He was just told that he couldn't explore the fish tank. 12/10 smh all that work for nothing https://t.co/JWi6YrpiO1
1871,676936541936185344,12490,4822,Here we see a rare pouched pupper. Ample storage space. Looks alert. Jumps at random. Kicked open that door. 8/10 https://t.co/mqvaxleHRz
1872,674793399141146624,2436,1054,I have found another. 13/10 https://t.co/HwroPYv8pY
1873,674742531037511680,472,49,Some clarification is required. The dog is singing Cher and that is more than worthy of an 11/10. Thank you
1874,675362609739206656,1022,225,This is Daisy. She loves that shoe. Still no seat belt. Super churlish. 12/10 the dogs are killing it today https://t.co/cZlkvgRPdn
1875,673680198160809984,1322,446,This is Shnuggles. I would kill for Shnuggles. 13/10 https://t.co/GwvpQiQ7oQ
1876,673715861853720576,3419,1979,This is a heavily opinionated dog. Loves walls. Nobody knows how the hair works. Always ready for a kiss. 4/10 https://t.co/dFiaKZ9cDl
1877,673919437611909120,1132,358,This is Obie. He is on guard watching for evildoers from the comfort of his pumpkin. Very brave pupper. 11/10 https://t.co/cdwPTsGEAb
1878,674416750885273600,667,132,This is Jonah. He's a Stinted Fisher Price. Enjoys chewing on his miniature RipStik. 10/10 very upbeat fellow https://t.co/7qjXy1uUYY
1879,673352124999274496,1601,519,*lets out a tiny screech and then goes into complete cardiac arrest* 12/10 https://t.co/az5PLGzVNJ
1880,673906403526995968,3063,1566,Guys I'm getting real tired of this. We only rate dogs. Please don't send in other things like this Bulbasaur. 3/10 https://t.co/t5rQHl6W8M
1881,673688752737402880,1219,476,Meet Larry. He doesn't know how to shoe. 9/10 damn it Larry https://t.co/jMki5GOV3y
1882,674255168825880576,1418,525,Say hello to Bobbay. He's a marshmallow wizard. 10/10 https://t.co/r6LZN1o1Gx
1883,672834301050937344,1265,540,"This is Ed. He's not mad, just disappointed. 10/10 https://t.co/BIljU0zhLN"
1884,674262580978937856,1266,435,This is Gus. He's super stoked about being an elephant. Couldn't be happier. 9/10 for elephant pupper https://t.co/gJS1qU0jP7
1885,672988786805112832,954,277,This is Schnozz. He's had a blurred tail since birth. Hasn't let that stop him. 10/10 inspirational pupper https://t.co/a3zYMcvbXG
1886,673662677122719744,1212,352,This is Kendall. 12/10 would cuddle the hell out of https://t.co/fJulMurnfj
1887,674646392044941312,1388,475,Two gorgeous dogs here. Little waddling dog is a rebel. Refuses to look at camera. Must be a preteen. 5/10 &amp; 8/10 https://t.co/YPfw7oahbD
1888,672964561327235072,1372,617,This is Terry. He's a Toasty Western Sriracha. Doubles as a table. Great for parties. 10/10 would highly recommend https://t.co/1ui7a1ZLTT
1889,672980819271634944,1751,972,Extraordinary dog here. Looks large. Just a head. No body. Rather intrusive. 5/10 would still pet https://t.co/ufHWUFA9Pu
1890,672984142909456384,1214,521,Very happy pup here. Always smiling. Loves his little leaf. Carries it everywhere with him. 9/10 https://t.co/81BCQAyvcs
1891,674265582246694912,1585,810,This is Henry. He's a shit dog. Short pointy ears. Leaves trail of pee. Not fluffy. Doesn't come when called. 2/10 https://t.co/Pu9RhfHDEQ
1892,672622327801233408,1244,465,This lil pupper is sad because we haven't found Kony yet. RT to spread awareness. 12/10 would pet firmly https://t.co/Cv7dRdcMvQ
1893,674008982932058112,1153,339,This pup is sad bc he didn't get to be the toy car. Also he has shitty money management skills. 10/10 still cute tho https://t.co/PiSXXZjDSJ
1894,674468880899788800,6033,1963,This is Louis. He thinks he's flying. 13/10 this is a legendary pup https://t.co/6d9WziPXmx
1895,672591762242805760,923,323,This is Taz. He boxes leaves. 10/10 https://t.co/bWQ0iIcP0w
1896,672902681409806336,1320,476,This is Jimison. He's stuck in a pot. Damn it Jimison. 9/10 https://t.co/KpLyca3o3E
1897,672877615439593472,996,337,This is Oscar. He's getting bombarded with the snacks. Not sure he's happy about it. 8/10 for Oscar https://t.co/dJHI7uC2y3
1898,672975131468300288,1615,865,This is Chuckles. He is one skeptical pupper. 10/10 stay woke Chuckles https://t.co/ZlcF0TIRW1
1899,674447403907457024,1029,346,This pupper just wants a belly rub. This pupper has nothing to do w the tree being sideways now. 10/10 good pupper https://t.co/AyJ7Ohk71f
1900,674063288070742016,6170,2113,This is Earl. Earl is lost. Someone help Earl. He has no tags. Just trying to get home. 5/10 hang in there Earl https://t.co/1ZbfqAVDg6
1901,673317986296586240,847,244,Take a moment and appreciate how these two dogs fell asleep. Simply magnificent. 10/10 for both https://t.co/juX48bWpng
1902,673707060090052608,1062,379,This is Raymond. He's absolutely terrified of floating tennis ball. 10/10 it'll be ok pupper https://t.co/QyH1CaY3SM
1903,672997845381865472,1895,681,Say hello to Kenzie. She is a fluff ball. 12/10 you'd need to taser me for me to let go of her https://t.co/dph1UHNJrg
1904,673295268553605120,7239,3046,Meet Eve. She's a raging alcoholic 8/10 (would b 11/10 but pupper alcoholism is a tragic issue that I can't condone) https://t.co/U36HYQIijg
1905,673636718965334016,1064,347,This is a Lofted Aphrodisiac Terrier named Kip. Big fan of bed n breakfasts. Fits perfectly. 10/10 would pet firmly https://t.co/gKlLpNzIl3
1906,673709992831262720,807,262,I know a lot of you are studying for finals. Good luck! Here's this. It should help somehow. 12/10 https://t.co/s2ktuPQd79
1907,673270968295534592,1037,347,This is Mac. His dad's probably a lawyer. 11/10 https://t.co/mjC0QpXGum
1908,672828477930868736,1215,468,This is Jerry. He's a Timbuk Slytherin. Eats his pizza from the side first. Crushed that cup with his bare paws 9/10 https://t.co/fvxHL6cRRs
1909,672898206762672128,878,405,This is Cheryl AKA Queen Pupper of the Skies. Experienced fighter pilot. Much skill. True hero. 11/10 https://t.co/i4XJEWwdsp
1910,672609152938721280,1073,375,This is Caryl. Likes to get in the microwave. 9/10 damn it Caryl https://t.co/YAVwvNaois
1911,673342308415348736,1231,551,This is Django. He's a skilled assassin pupper. 10/10 https://t.co/w0YTuiRd1a
1912,673583129559498752,1147,345,This is Sandy. She loves her spot by the tree. Contemplating her true purpose in the universe. Wears socks. 11/10 https://t.co/JpoEvgbDug
1913,672995267319328768,915,273,This is Pumpkin. He can look in two different directions at once. Great with a screwdriver. 8/10 https://t.co/odpuqtz2Fq
1914,673148804208660480,1632,602,This is Fletcher. He's had a ruff night. No more Fireball for Fletcher. 8/10 it'll be over soon pupper https://t.co/tA4WpkI2cw
1915,674051556661161984,1399,472,This is Lucy. She knits. Specializes in toboggans. 10/10 I'd buy a toboggan from Lucy https://t.co/YE2XDHy4Yk
1916,673887867907739648,907,244,When you're having a great time sleeping and your mom comes in and turns on the lights. 10/10 https://t.co/6qYd6BNSPd
1917,673343217010679808,933,258,IT'S SO SMALL ERMERGERF 11/10 https://t.co/dNUbKOSiWW
1918,674307341513269248,10980,6716,This is life-changing. 12/10 https://t.co/SroTpI6psB
1919,674632714662858752,1455,554,Rare submerged pup here. Holds breath for a long time. Frowning because that spoon ignores him. 5/10 would still pet https://t.co/EJzzNHE8bE
